X,Y,ELEV,ELEVATION
646842.880,4473025.960,1447.189941,1447.19
646844.650,4473030.710,1447.260010,1447.26
646846.810,4473034.070,1447.280029,1447.28
646848.390,4473038.720,1447.329956,1447.33
646850.330,4473042.120,1447.449951,1447.45
646851.680,4473046.960,1447.550049,1447.55
646853.100,4473050.550,1447.650024,1447.65
646853.900,4473055.490,1447.670044,1447.67
646854.880,4473059.100,1447.729980,1447.73
646855.260,4473063.840,1447.510010,1447.51
646856.170,4473067.410,1447.430054,1447.43
646856.380,4473071.970,1447.349976,1447.35
646857.260,4473075.510,1447.469971,1447.47
646784.060,4473047.620,1446.780029,1446.78
646785.200,4473054.330,1446.729980,1446.73
646787.920,4473061.170,1446.689941,1446.69
646788.350,4473065.150,1446.939941,1446.94
646790.940,4473072.150,1446.959961,1446.96
646791.530,4473076.270,1446.829956,1446.83
646784.750,4473092.330,1446.989990,1446.99
646785.500,4473092.210,1446.930054,1446.93
646786.250,4473092.110,1446.829956,1446.83
646787.120,4473092.000,1446.770020,1446.77
646788.380,4473091.850,1446.839966,1446.84
646789.250,4473091.730,1446.839966,1446.84
646790.120,4473091.590,1446.900024,1446.9
646791.000,4473091.410,1446.849976,1446.85
646791.870,4473091.240,1446.780029,1446.78
646792.690,4473091.060,1446.750000,1446.75
646793.750,4473090.870,1446.680054,1446.68
646794.750,4473090.700,1446.579956,1446.58
646795.560,4473090.600,1446.689941,1446.69
646796.500,4473090.500,1446.640015,1446.64
646797.440,4473090.420,1446.599976,1446.6
646798.250,4473090.300,1446.609985,1446.61
646799.190,4473090.170,1446.680054,1446.68
646800.060,4473090.020,1446.609985,1446.61
646800.940,4473089.860,1446.599976,1446.6
646801.940,4473089.690,1446.729980,1446.73
646802.940,4473089.480,1446.449951,1446.45
646803.940,4473089.270,1446.390015,1446.39
646804.810,4473089.090,1446.390015,1446.39
646805.750,4473088.910,1446.209961,1446.21
646806.750,4473088.710,1446.189941,1446.19
646807.810,4473088.470,1446.160034,1446.16
646808.810,4473088.240,1446.390015,1446.39
646809.810,4473088.040,1446.569946,1446.57
646810.880,4473087.860,1446.569946,1446.57
646811.810,4473087.710,1446.560059,1446.56
646812.810,4473087.560,1446.530029,1446.53
646813.750,4473087.400,1446.349976,1446.35
646814.940,4473087.230,1446.380005,1446.38
646815.940,4473087.070,1446.469971,1446.47
646816.810,4473086.870,1446.479980,1446.48
646817.690,4473086.640,1446.400024,1446.4
646818.690,4473086.370,1446.280029,1446.28
646819.690,4473086.140,1446.219971,1446.22
646820.690,4473085.920,1446.239990,1446.24
646821.620,4473085.730,1446.119995,1446.12
646822.870,4473085.460,1446.250000,1446.25
646823.870,4473085.240,1446.219971,1446.22
646825.000,4473084.990,1446.239990,1446.24
646826.120,4473084.780,1446.180054,1446.18
646827.190,4473084.600,1446.119995,1446.12
646828.190,4473084.460,1446.119995,1446.12
646829.120,4473084.330,1446.119995,1446.12
646830.000,4473084.210,1445.869995,1445.87
646830.940,4473084.090,1445.569946,1445.57
646831.870,4473083.960,1445.760010,1445.76
646833.060,4473083.820,1446.010010,1446.01
646834.000,4473083.710,1446.130005,1446.13
646835.190,4473083.570,1446.189941,1446.19
646836.130,4473083.420,1446.010010,1446.01
646837.120,4473083.250,1446.300049,1446.3
646838.250,4473083.000,1446.349976,1446.35
646839.370,4473082.760,1446.160034,1446.16
646840.370,4473082.550,1445.810059,1445.81
646841.370,4473082.370,1445.900024,1445.9
646842.310,4473082.220,1445.930054,1445.93
646843.440,4473082.020,1446.020020,1446.02
646844.380,4473081.840,1446.189941,1446.19
646845.310,4473081.650,1446.160034,1446.16
646846.060,4473081.530,1446.160034,1446.16
646846.870,4473081.420,1446.250000,1446.25
646847.690,4473081.270,1446.410034,1446.41
646848.310,4473081.120,1446.510010,1446.51
646848.940,4473080.930,1446.540039,1446.54
646849.750,4473080.740,1446.750000,1446.75
646850.370,4473080.600,1446.839966,1446.84
646851.060,4473080.480,1446.869995,1446.87
646851.880,4473080.340,1446.869995,1446.87
646852.500,4473080.260,1446.910034,1446.91
646853.190,4473080.200,1446.969971,1446.97
646853.810,4473080.160,1447.030029,1447.03
646854.560,4473080.150,1447.130005,1447.13
646855.190,4473080.170,1447.199951,1447.2
646855.690,4473080.210,1447.140015,1447.14
646856.190,4473080.270,1447.260010,1447.26
646856.690,4473080.350,1447.369995,1447.37
646857.060,4473080.480,1447.410034,1447.41
646862.560,4473116.980,1447.530029,1447.53
646862.750,4473118.080,1447.540039,1447.54
646862.810,4473118.550,1447.550049,1447.55
646862.880,4473118.950,1447.589966,1447.59
646862.880,4473119.350,1447.550049,1447.55
646862.940,4473119.690,1447.569946,1447.57
646862.880,4473120.010,1447.599976,1447.6
646862.810,4473120.290,1447.599976,1447.6
646862.750,4473120.530,1447.630005,1447.63
646862.690,4473120.770,1447.619995,1447.62
646862.560,4473121.010,1447.589966,1447.59
646862.440,4473121.290,1447.560059,1447.56
646862.310,4473121.540,1447.520020,1447.52
646862.190,4473121.780,1447.459961,1447.46
646862.060,4473121.990,1447.410034,1447.41
646861.870,4473122.220,1447.290039,1447.29
646861.690,4473122.410,1447.140015,1447.14
646861.440,4473122.590,1447.140015,1447.14
646861.130,4473122.790,1447.030029,1447.03
646860.880,4473122.980,1447.010010,1447.01
646860.500,4473123.140,1446.930054,1446.93
646860.120,4473123.280,1446.910034,1446.91
646859.810,4473123.410,1446.880005,1446.88
646859.440,4473123.500,1446.829956,1446.83
646859.060,4473123.580,1446.760010,1446.76
646858.630,4473123.710,1446.630005,1446.63
646858.190,4473123.850,1446.550049,1446.55
646857.620,4473124.080,1446.479980,1446.48
646857.120,4473124.300,1446.410034,1446.41
646856.500,4473124.530,1446.300049,1446.3
646855.940,4473124.750,1446.260010,1446.26
646855.440,4473124.940,1446.209961,1446.21
646854.810,4473125.190,1446.150024,1446.15
646854.310,4473125.390,1446.099976,1446.1
646853.810,4473125.560,1446.020020,1446.02
646853.250,4473125.780,1445.920044,1445.92
646852.690,4473125.990,1445.890015,1445.89
646852.060,4473126.230,1445.829956,1445.83
646851.500,4473126.420,1445.829956,1445.83
646850.870,4473126.590,1445.849976,1445.85
646850.310,4473126.670,1445.849976,1445.85
646849.750,4473126.740,1445.880005,1445.88
646849.250,4473126.810,1445.910034,1445.91
646848.620,4473126.890,1445.939941,1445.94
646848.060,4473126.960,1445.949951,1445.95
646847.500,4473127.070,1445.979980,1445.98
646846.870,4473127.200,1446.050049,1446.05
646846.310,4473127.330,1446.050049,1446.05
646845.690,4473127.500,1446.130005,1446.13
646845.000,4473127.650,1446.180054,1446.18
646844.440,4473127.770,1446.250000,1446.25
646843.750,4473127.900,1446.280029,1446.28
646843.120,4473128.010,1446.319946,1446.32
646842.440,4473128.130,1446.369995,1446.37
646841.750,4473128.240,1446.359985,1446.36
646841.190,4473128.320,1446.420044,1446.42
646840.500,4473128.410,1446.439941,1446.44
646839.880,4473128.470,1446.449951,1446.45
646839.190,4473128.510,1446.390015,1446.39
646838.500,4473128.550,1446.290039,1446.29
646837.750,4473128.610,1446.300049,1446.3
646837.060,4473128.680,1446.339966,1446.34
646836.370,4473128.790,1446.380005,1446.38
646835.500,4473128.980,1446.380005,1446.38
646834.750,4473129.140,1446.420044,1446.42
646834.060,4473129.280,1446.420044,1446.42
646833.310,4473129.440,1446.410034,1446.41
646832.620,4473129.580,1446.329956,1446.33
646831.810,4473129.710,1446.160034,1446.16
646831.000,4473129.860,1446.199951,1446.2
646830.190,4473130.020,1446.160034,1446.16
646829.500,4473130.090,1446.150024,1446.15
646828.690,4473130.130,1446.170044,1446.17
646828.000,4473130.140,1446.219971,1446.22
646827.310,4473130.190,1446.199951,1446.2
646826.690,4473130.270,1446.219971,1446.22
646825.750,4473130.410,1446.280029,1446.28
646825.000,4473130.550,1446.239990,1446.24
646824.190,4473130.710,1446.290039,1446.29
646823.380,4473130.840,1446.109985,1446.11
646822.630,4473130.960,1445.979980,1445.98
646821.810,4473131.070,1445.969971,1445.97
646821.000,4473131.160,1445.839966,1445.84
646820.310,4473131.240,1445.939941,1445.94
646819.560,4473131.320,1446.069946,1446.07
646818.810,4473131.390,1446.079956,1446.08
646817.870,4473131.540,1446.010010,1446.01
646817.000,4473131.680,1445.869995,1445.87
646816.120,4473131.830,1445.780029,1445.78
646815.190,4473131.940,1446.089966,1446.09
646814.000,4473132.090,1446.099976,1446.1
646813.250,4473132.180,1445.969971,1445.97
646812.440,4473132.260,1445.930054,1445.93
646811.560,4473132.290,1446.109985,1446.11
646810.810,4473132.300,1446.209961,1446.21
646810.060,4473132.350,1446.199951,1446.2
646809.250,4473132.420,1446.209961,1446.21
646808.440,4473132.500,1446.310059,1446.31
646807.620,4473132.600,1446.380005,1446.38
646806.620,4473132.740,1446.390015,1446.39
646805.750,4473132.870,1446.469971,1446.47
646804.940,4473132.990,1446.520020,1446.52
646804.130,4473133.130,1446.540039,1446.54
646803.310,4473133.280,1446.540039,1446.54
646802.500,4473133.450,1446.550049,1446.55
646801.690,4473133.610,1446.540039,1446.54
646800.870,4473133.750,1446.569946,1446.57
646800.060,4473133.830,1446.650024,1446.65
646799.250,4473133.890,1446.750000,1446.75
646798.560,4473133.920,1446.810059,1446.81
646797.750,4473133.930,1446.869995,1446.87
646797.060,4473133.920,1446.829956,1446.83
646795.940,4473133.940,1446.699951,1446.7
646795.000,4473134.000,1446.670044,1446.67
646794.120,4473134.080,1446.589966,1446.59
646793.250,4473134.290,1446.670044,1446.67
646792.190,4473134.440,1446.599976,1446.6
646791.310,4473134.530,1446.589966,1446.59
646790.370,4473134.590,1446.589966,1446.59
646789.500,4473134.650,1446.719971,1446.72
646788.630,4473134.700,1446.650024,1446.65
646787.690,4473134.750,1446.760010,1446.76
646786.560,4473134.790,1446.780029,1446.78
646785.560,4473134.820,1446.859985,1446.86
646784.750,4473134.850,1446.829956,1446.83
646784.870,4473157.600,1446.839966,1446.84
646785.690,4473157.460,1446.790039,1446.79
646786.500,4473157.320,1446.739990,1446.74
646787.310,4473157.190,1446.849976,1446.85
646788.380,4473157.050,1446.739990,1446.74
646789.190,4473156.990,1446.709961,1446.71
646790.630,4473156.830,1446.780029,1446.78
646791.560,4473156.680,1446.689941,1446.69
646792.440,4473156.530,1446.500000,1446.5
646793.440,4473156.380,1446.650024,1446.65
646794.380,4473156.240,1446.709961,1446.71
646795.310,4473156.110,1446.780029,1446.78
646796.190,4473155.980,1446.689941,1446.69
646797.060,4473155.850,1446.689941,1446.69
646798.120,4473155.670,1446.660034,1446.66
646799.000,4473155.510,1446.609985,1446.61
646799.750,4473155.370,1446.520020,1446.52
646800.620,4473155.210,1446.520020,1446.52
646801.620,4473155.000,1446.520020,1446.52
646802.380,4473154.810,1446.520020,1446.52
646803.440,4473154.550,1446.550049,1446.55
646804.250,4473154.350,1446.489990,1446.49
646805.000,4473154.150,1446.459961,1446.46
646805.940,4473153.930,1446.300049,1446.3
646806.810,4473153.740,1446.300049,1446.3
646807.620,4473153.600,1446.239990,1446.24
646808.370,4473153.460,1446.180054,1446.18
646809.250,4473153.330,1446.109985,1446.11
646810.120,4473153.190,1446.150024,1446.15
646811.000,4473153.030,1446.050049,1446.05
646811.940,4473152.850,1446.069946,1446.07
646812.810,4473152.670,1446.000000,1446
646813.690,4473152.490,1445.949951,1445.95
646814.560,4473152.310,1445.829956,1445.83
646815.310,4473152.160,1445.869995,1445.87
646816.190,4473152.010,1445.910034,1445.91
646817.000,4473151.860,1445.939941,1445.94
646817.810,4473151.710,1445.939941,1445.94
646818.630,4473151.550,1445.819946,1445.82
646819.440,4473151.410,1445.859985,1445.86
646820.190,4473151.270,1445.709961,1445.71
646821.000,4473151.130,1445.790039,1445.79
646821.940,4473150.940,1445.670044,1445.67
646822.750,4473150.760,1445.680054,1445.68
646823.620,4473150.530,1445.770020,1445.77
646824.500,4473150.300,1445.890015,1445.89
646825.370,4473150.060,1445.900024,1445.9
646826.370,4473149.830,1445.949951,1445.95
646827.250,4473149.620,1445.910034,1445.91
646828.060,4473149.420,1446.069946,1446.07
646828.870,4473149.210,1446.099976,1446.1
646829.870,4473148.950,1446.160034,1446.16
646830.810,4473148.720,1446.239990,1446.24
646831.870,4473148.460,1446.300049,1446.3
646832.940,4473148.200,1446.380005,1446.38
646834.060,4473147.970,1446.469971,1446.47
646834.940,4473147.800,1446.479980,1446.48
646835.750,4473147.630,1446.400024,1446.4
646836.690,4473147.440,1446.430054,1446.43
646837.690,4473147.230,1446.420044,1446.42
646838.690,4473147.020,1446.339966,1446.34
646839.810,4473146.800,1446.369995,1446.37
646840.810,4473146.640,1446.400024,1446.4
646841.750,4473146.480,1446.369995,1446.37
646842.690,4473146.330,1446.430054,1446.43
646843.630,4473146.170,1446.439941,1446.44
646844.560,4473146.020,1446.469971,1446.47
646845.440,4473145.880,1446.459961,1446.46
646846.440,4473145.740,1446.530029,1446.53
646847.310,4473145.610,1446.540039,1446.54
646848.190,4473145.490,1446.530029,1446.53
646849.060,4473145.380,1446.530029,1446.53
646850.000,4473145.270,1446.579956,1446.58
646850.870,4473145.180,1446.729980,1446.73
646851.750,4473145.100,1446.680054,1446.68
646852.750,4473145.020,1446.680054,1446.68
646853.690,4473144.940,1446.780029,1446.78
646854.750,4473144.800,1446.560059,1446.56
646855.500,4473144.670,1446.489990,1446.49
646856.370,4473144.520,1446.609985,1446.61
646857.060,4473144.390,1446.869995,1446.87
646857.690,4473144.290,1446.930054,1446.93
646858.250,4473144.190,1446.959961,1446.96
646858.810,4473144.070,1447.030029,1447.03
646859.370,4473143.980,1447.069946,1447.07
646859.810,4473143.880,1447.119995,1447.12
646860.370,4473143.790,1447.209961,1447.21
646860.810,4473143.700,1447.229980,1447.23
646861.250,4473143.630,1447.199951,1447.2
646861.690,4473143.590,1447.270020,1447.27
646859.750,4473098.570,1447.400024,1447.4
646860.120,4473098.510,1447.469971,1447.47
646860.310,4473098.540,1447.530029,1447.53
646860.440,4473098.590,1447.589966,1447.59
646860.500,4473098.650,1447.589966,1447.59
646860.560,4473098.850,1447.609985,1447.61
646860.560,4473099.080,1447.540039,1447.54
646860.500,4473099.290,1447.540039,1447.54
646860.440,4473099.480,1447.469971,1447.47
646860.310,4473099.670,1447.430054,1447.43
646860.190,4473099.880,1447.449951,1447.45
646860.060,4473100.080,1447.400024,1447.4
646859.870,4473100.260,1447.430054,1447.43
646859.690,4473100.440,1447.359985,1447.36
646859.500,4473100.620,1447.260010,1447.26
646859.310,4473100.800,1447.180054,1447.18
646859.060,4473100.980,1447.180054,1447.18
646858.750,4473101.190,1447.180054,1447.18
646858.500,4473101.380,1447.189941,1447.19
646858.250,4473101.500,1447.229980,1447.23
646858.000,4473101.620,1447.229980,1447.23
646857.690,4473101.730,1447.170044,1447.17
646857.310,4473101.880,1447.130005,1447.13
646857.000,4473102.020,1447.010010,1447.01
646856.500,4473102.200,1447.060059,1447.06
646856.000,4473102.350,1447.020020,1447.02
646855.620,4473102.470,1446.920044,1446.92
646855.250,4473102.590,1446.890015,1446.89
646854.870,4473102.680,1446.859985,1446.86
646854.500,4473102.750,1446.810059,1446.81
646854.000,4473102.790,1446.750000,1446.75
646853.500,4473102.860,1446.760010,1446.76
646853.000,4473102.950,1446.630005,1446.63
646852.500,4473103.040,1446.579956,1446.58
646851.940,4473103.110,1446.550049,1446.55
646851.310,4473103.140,1446.550049,1446.55
646850.750,4473103.180,1446.520020,1446.52
646850.190,4473103.220,1446.459961,1446.46
646849.560,4473103.260,1446.410034,1446.41
646848.940,4473103.300,1446.380005,1446.38
646848.440,4473103.340,1446.349976,1446.35
646847.810,4473103.380,1446.250000,1446.25
646847.190,4473103.400,1446.180054,1446.18
646846.560,4473103.400,1446.119995,1446.12
646845.940,4473103.400,1446.060059,1446.06
646845.310,4473103.390,1446.000000,1446
646844.440,4473103.360,1445.910034,1445.91
646843.690,4473103.330,1445.989990,1445.99
646843.000,4473103.310,1446.050049,1446.05
646842.310,4473103.290,1445.819946,1445.82
646841.690,4473103.260,1446.010010,1446.01
646841.060,4473103.260,1446.130005,1446.13
646840.370,4473103.260,1446.189941,1446.19
646839.750,4473103.210,1446.250000,1446.25
646839.000,4473103.190,1446.300049,1446.3
646838.380,4473103.170,1446.319946,1446.32
646837.810,4473103.150,1446.369995,1446.37
646837.000,4473103.130,1446.369995,1446.37
646836.310,4473103.120,1446.400024,1446.4
646835.500,4473103.100,1446.439941,1446.44
646834.440,4473103.140,1446.479980,1446.48
646833.560,4473103.160,1446.410034,1446.41
646832.810,4473103.180,1446.349976,1446.35
646832.120,4473103.220,1446.390015,1446.39
646831.500,4473103.240,1446.439941,1446.44
646830.810,4473103.230,1446.489990,1446.49
646830.250,4473103.110,1446.390015,1446.39
646829.500,4473102.960,1446.099976,1446.1
646828.690,4473102.830,1445.849976,1445.85
646828.000,4473102.760,1445.680054,1445.68
646827.130,4473102.680,1445.729980,1445.73
646826.500,4473102.640,1445.750000,1445.75
646825.810,4473102.640,1445.890015,1445.89
646825.120,4473102.630,1446.040039,1446.04
646824.310,4473102.620,1446.160034,1446.16
646823.560,4473102.630,1446.239990,1446.24
646822.810,4473102.650,1446.199951,1446.2
646821.560,4473102.630,1446.260010,1446.26
646820.750,4473102.630,1446.209961,1446.21
646819.750,4473102.640,1446.189941,1446.19
646818.870,4473102.640,1446.199951,1446.2
646818.190,4473102.550,1446.239990,1446.24
646817.500,4473102.430,1446.300049,1446.3
646816.870,4473102.290,1446.300049,1446.3
646816.000,4473102.140,1446.280029,1446.28
646815.250,4473102.040,1446.310059,1446.31
646814.620,4473101.960,1446.400024,1446.4
646813.810,4473101.910,1446.510010,1446.51
646813.130,4473101.890,1446.599976,1446.6
646812.500,4473101.890,1446.670044,1446.67
646811.560,4473101.920,1446.670044,1446.67
646810.880,4473101.950,1446.689941,1446.69
646809.690,4473102.000,1446.680054,1446.68
646808.750,4473102.010,1446.660034,1446.66
646807.810,4473102.010,1446.719971,1446.72
646807.000,4473101.990,1446.719971,1446.72
646806.060,4473101.950,1446.780029,1446.78
646805.250,4473101.900,1446.800049,1446.8
646804.250,4473101.890,1446.640015,1446.64
